caseid,activity,resource,ts
Application_1559270931,W_Complete application,User_1,2016-01-05 22:47:14.835
Application_1559270931,A_Concept,User_1,2016-01-05 22:47:14.841
Application_1892186837,W_Call after offers,User_1,2016-01-06 00:00:03.193
Application_1892186837,W_Call after offers,User_1,2016-01-06 00:00:03.198
Application_1892186837,W_Call after offers,User_1,2016-01-06 00:00:03.203
Application_1892186837,W_Call after offers,User_1,2016-01-06 00:00:03.208
Application_144264435,A_Create Application,User_1,2016-01-06 07:21:04.248
Application_144264435,A_Submitted,User_1,2016-01-06 07:21:04.323
Application_144264435,W_Handle leads,User_1,2016-01-06 07:21:04.573
Application_144264435,W_Handle leads,User_1,2016-01-06 07:21:38.771
Application_144264435,W_Complete application,User_1,2016-01-06 07:21:38.805
Application_144264435,A_Concept,User_1,2016-01-06 07:21:38.812
Application_2005183817,A_Create Application,User_30,2016-01-06 08:08:44.746
Application_2005183817,W_Complete application,User_30,2016-01-06 08:08:44.786
Application_2005183817,W_Complete application,User_30,2016-01-06 08:08:44.808
Application_2005183817,A_Concept,User_30,2016-01-06 08:08:44.821
Application_2005183817,A_Accepted,User_30,2016-01-06 08:17:08.913
Application_2005183817,O_Create Offer,User_30,2016-01-06 08:18:40.741
Application_2005183817,O_Created,User_30,2016-01-06 08:18:42.188
Application_2005183817,O_Sent (mail and online),User_30,2016-01-06 08:18:58.211
Application_2005183817,W_Call after offers,User_30,2016-01-06 08:18:58.240
Application_2005183817,W_Call after offers,User_30,2016-01-06 08:18:58.243
Application_2005183817,A_Complete,User_30,2016-01-06 08:18:58.247
Application_2005183817,W_Validate application,User_30,2016-01-06 08:19:32.486
Application_2005183817,W_Validate application,User_30,2016-01-06 08:19:32.488
Application_2005183817,A_Validating,User_30,2016-01-06 08:19:33.741
Application_2005183817,O_Returned,User_30,2016-01-06 08:19:36.797
Application_2005183817,W_Call incomplete files,User_30,2016-01-06 08:25:07.907
Application_2005183817,W_Call incomplete files,User_30,2016-01-06 08:25:07.910
Application_2005183817,A_Incomplete,User_30,2016-01-06 08:25:07.913
Application_2005183817,W_Call incomplete files,User_30,2016-01-06 08:25:15.867
Application_19324985,W_Complete application,User_49,2016-01-06 09:04:13.606
Application_19324985,W_Complete application,User_49,2016-01-06 09:06:25.031
Application_1377264777,A_Create Application,User_1,2016-01-06 09:13:06.543
Application_1377264777,A_Submitted,User_1,2016-01-06 09:13:06.648
Application_1377264777,W_Handle leads,User_1,2016-01-06 09:13:06.899
Application_1377264777,W_Handle leads,User_1,2016-01-06 09:14:46.202
Application_1377264777,W_Complete application,User_1,2016-01-06 09:14:46.213
Application_1377264777,A_Concept,User_1,2016-01-06 09:14:46.226
Application_1363165385,A_Create Application,User_1,2016-01-06 09:26:52.291
Application_1363165385,A_Submitted,User_1,2016-01-06 09:26:52.408
Application_1363165385,W_Handle leads,User_1,2016-01-06 09:26:52.738
Application_1120819670,W_Call after offers,User_11,2016-01-06 09:27:25.743
Application_1120819670,W_Call after offers,User_11,2016-01-06 09:27:47.956
Application_1363165385,W_Handle leads,User_1,2016-01-06 09:28:01.575
Application_1363165385,W_Complete application,User_1,2016-01-06 09:28:01.641
Application_1363165385,A_Concept,User_1,2016-01-06 09:28:01.663
Application_1426271838,A_Create Application,User_11,2016-01-06 09:33:43.915
Application_1426271838,A_Concept,User_11,2016-01-06 09:33:44.215
Application_1426271838,W_Complete application,User_11,2016-01-06 09:33:44.226
Application_1426271838,W_Complete application,User_11,2016-01-06 09:33:44.231
Application_1426271838,A_Accepted,User_11,2016-01-06 09:35:11.189
Application_1426271838,W_Complete application,User_11,2016-01-06 09:39:21.898
Application_1426271838,W_Complete application,User_15,2016-01-06 09:40:14.762
Application_1426271838,W_Complete application,User_15,2016-01-06 09:40:18.877
Application_1426271838,W_Complete application,User_15,2016-01-06 09:40:23.621
Application_1426271838,W_Complete application,User_15,2016-01-06 09:40:38.600
Application_1537110918,A_Create Application,User_1,2016-01-06 09:42:13.095
Application_1537110918,A_Submitted,User_1,2016-01-06 09:42:13.147
Application_1537110918,W_Handle leads,User_1,2016-01-06 09:42:13.495
Application_1537110918,W_Handle leads,User_1,2016-01-06 09:44:04.896
Application_1537110918,W_Complete application,User_1,2016-01-06 09:44:04.907
Application_1537110918,A_Concept,User_1,2016-01-06 09:44:04.912
Application_1259601023,W_Complete application,User_15,2016-01-06 09:45:45.427
Application_369105792,A_Cancelled,User_110,2016-01-06 09:50:04.825
Application_369105792,O_Cancelled,User_110,2016-01-06 09:50:04.865
Application_369105792,W_Call after offers,User_110,2016-01-06 09:50:04.878
Application_369105792,End,End,2016-01-06 09:50:05.878
Application_1259601023,A_Accepted,User_15,2016-01-06 09:54:00.234
Application_1259601023,O_Create Offer,User_15,2016-01-06 10:01:18.916
Application_1259601023,O_Created,User_15,2016-01-06 10:01:20.119
Application_1691306052,W_Call after offers,User_11,2016-01-06 10:03:54.964
Application_1259601023,W_Complete application,User_15,2016-01-06 10:03:57.852
Application_1691306052,W_Call after offers,User_11,2016-01-06 10:04:21.232
Application_2005183817,W_Call incomplete files,User_2,2016-01-06 10:09:54.990
Application_2005183817,W_Call incomplete files,User_2,2016-01-06 10:13:06.234
Application_193978070,W_Complete application,User_110,2016-01-06 10:13:49.844
Application_193978070,W_Complete application,User_110,2016-01-06 10:14:19.472
Application_466958327,A_Create Application,User_5,2016-01-06 10:17:34.583
Application_466958327,A_Concept,User_5,2016-01-06 10:17:34.588
Application_466958327,W_Complete application,User_5,2016-01-06 10:17:34.596
Application_466958327,W_Complete application,User_37,2016-01-06 10:17:34.599
Application_466958327,A_Accepted,User_5,2016-01-06 10:18:41.870
Application_466958327,W_Complete application,User_5,2016-01-06 10:21:06.372
Application_232465255,A_Create Application,User_110,2016-01-06 10:22:02.983
Application_232465255,A_Concept,User_110,2016-01-06 10:22:02.989
Application_232465255,W_Complete application,User_110,2016-01-06 10:22:02.999
Application_232465255,W_Complete application,User_110,2016-01-06 10:22:03.002
Application_428409768,W_Call after offers,User_11,2016-01-06 10:24:20.694
Application_428409768,W_Call after offers,User_11,2016-01-06 10:24:49.245
Application_232465255,A_Accepted,User_110,2016-01-06 10:26:25.585
Application_652823628,W_Call after offers,User_11,2016-01-06 10:26:44.492
Application_652823628,W_Call after offers,User_11,2016-01-06 10:27:08.472
Application_232465255,O_Create Offer,User_110,2016-01-06 10:28:08.471
Application_232465255,O_Created,User_110,2016-01-06 10:28:09.784
Application_493034835,W_Call after offers,User_11,2016-01-06 10:28:26.298
Application_232465255,O_Sent (mail and online),User_110,2016-01-06 10:28:30.581
Application_232465255,W_Call after offers,User_110,2016-01-06 10:28:30.606
Application_232465255,W_Call after offers,User_110,2016-01-06 10:28:30.611
Application_232465255,A_Complete,User_110,2016-01-06 10:28:30.614
Application_493034835,W_Call after offers,User_11,2016-01-06 10:28:56.754
Application_232465255,W_Call after offers,User_110,2016-01-06 10:31:55.557
Application_193978070,W_Complete application,User_28,2016-01-06 10:41:46.594
Application_193978070,W_Complete application,User_28,2016-01-06 10:42:36.215
Application_193978070,W_Complete application,User_92,2016-01-06 10:42:51.570
Application_1916415976,W_Complete application,User_15,2016-01-06 10:43:22.861
Application_1916415976,W_Complete application,User_15,2016-01-06 10:45:14.736
Application_2005183817,O_Create Offer,User_28,2016-01-06 10:49:20.117
Application_2005183817,O_Created,User_28,2016-01-06 10:49:21.753
Application_193978070,A_Accepted,User_92,2016-01-06 10:49:32.232
Application_193978070,O_Create Offer,User_92,2016-01-06 10:50:01.359
Application_193978070,O_Created,User_92,2016-01-06 10:50:02.627
Application_193978070,O_Sent (mail and online),User_92,2016-01-06 10:51:30.519
Application_193978070,W_Call after offers,User_92,2016-01-06 10:51:30.557
Application_193978070,W_Call after offers,User_92,2016-01-06 10:51:30.564
Application_193978070,A_Complete,User_92,2016-01-06 10:51:30.569
Application_2005183817,O_Sent (online only),User_28,2016-01-06 10:51:47.145
Application_193978070,W_Call after offers,User_92,2016-01-06 10:53:14.170
Application_1266995739,W_Call after offers,User_11,2016-01-06 10:55:20.786
Application_1266995739,W_Call after offers,User_11,2016-01-06 10:55:43.055
Application_1878239836,W_Call after offers,User_11,2016-01-06 10:55:46.892
Application_1878239836,W_Call after offers,User_11,2016-01-06 10:56:10.962
Application_1096831814,O_Create Offer,User_2,2016-01-06 11:09:39.007
Application_1096831814,O_Created,User_2,2016-01-06 11:09:40.195
Application_1096831814,O_Sent (mail and online),User_2,2016-01-06 11:09:53.376
Application_1439119047,A_Create Application,User_4,2016-01-06 11:15:58.012
Application_1439119047,A_Concept,User_4,2016-01-06 11:15:58.015
Application_1439119047,W_Complete application,User_4,2016-01-06 11:15:58.020
Application_1439119047,W_Complete application,User_4,2016-01-06 11:15:58.022
Application_1439119047,A_Accepted,User_4,2016-01-06 11:19:55.766
Application_1439119047,O_Create Offer,User_4,2016-01-06 11:22:06.081
Application_1439119047,O_Created,User_4,2016-01-06 11:22:12.489
Application_1439119047,O_Sent (mail and online),User_4,2016-01-06 11:22:28.281
Application_1439119047,W_Call after offers,User_4,2016-01-06 11:22:28.311
Application_1439119047,W_Call after offers,User_4,2016-01-06 11:22:28.314
Application_1439119047,A_Complete,User_4,2016-01-06 11:22:28.316
Application_807098596,A_Create Application,User_87,2016-01-06 11:24:33.423
Application_807098596,W_Complete application,User_87,2016-01-06 11:24:33.437
Application_807098596,W_Complete application,User_28,2016-01-06 11:24:33.441
Application_807098596,A_Concept,User_87,2016-01-06 11:24:33.444
Application_1916415976,A_Accepted,User_28,2016-01-06 11:26:16.513
Application_1439119047,W_Call after offers,User_4,2016-01-06 11:26:23.541
Application_807098596,A_Accepted,User_87,2016-01-06 11:27:28.974
Application_1916415976,O_Create Offer,User_28,2016-01-06 11:27:47.991
Application_1916415976,O_Created,User_28,2016-01-06 11:27:49.298
Application_1916415976,O_Sent (mail and online),User_28,2016-01-06 11:29:43.025
Application_1916415976,W_Complete application,User_28,2016-01-06 11:29:43.040
Application_1916415976,W_Call after offers,User_28,2016-01-06 11:29:43.048
Application_1916415976,W_Call after offers,User_28,2016-01-06 11:29:43.051
Application_1916415976,A_Complete,User_28,2016-01-06 11:29:43.053
Application_1547844908,W_Call after offers,User_11,2016-01-06 11:30:51.102
Application_1916415976,W_Call after offers,User_28,2016-01-06 11:31:00.909
Application_1547844908,W_Call after offers,User_11,2016-01-06 11:31:20.293
Application_180547487,W_Call after offers,User_11,2016-01-06 11:31:54.327
Application_180547487,W_Call after offers,User_11,2016-01-06 11:32:23.208
Application_1259601023,W_Complete application,User_110,2016-01-06 11:33:26.446
Application_268676496,O_Create Offer,User_4,2016-01-06 11:38:38.512
Application_268676496,O_Created,User_4,2016-01-06 11:38:39.671
Application_268676496,O_Sent (online only),User_4,2016-01-06 11:38:54.005
Application_948906324,W_Complete application,User_49,2016-01-06 11:38:54.979
Application_807098596,W_Complete application,User_87,2016-01-06 11:40:16.416
Application_1699815319,A_Create Application,User_1,2016-01-06 11:40:55.784
Application_1699815319,A_Submitted,User_1,2016-01-06 11:40:55.835
Application_1699815319,W_Handle leads,User_1,2016-01-06 11:40:56.622
Application_1259601023,W_Complete application,User_110,2016-01-06 11:41:36.512
Application_19324985,A_Accepted,User_28,2016-01-06 11:41:49.722
Application_1699815319,W_Handle leads,User_1,2016-01-06 11:42:21.954
Application_1699815319,W_Complete application,User_1,2016-01-06 11:42:21.979
Application_1699815319,A_Concept,User_1,2016-01-06 11:42:21.996
Application_1259601023,W_Complete application,User_15,2016-01-06 11:43:21.676
Application_19324985,O_Create Offer,User_28,2016-01-06 11:44:34.795
Application_19324985,O_Created,User_28,2016-01-06 11:44:36.215
Application_19324985,O_Sent (mail and online),User_28,2016-01-06 11:44:47.965
Application_19324985,W_Complete application,User_28,2016-01-06 11:44:48.004
Application_19324985,W_Call after offers,User_28,2016-01-06 11:44:48.021
Application_19324985,W_Call after offers,User_28,2016-01-06 11:44:48.027
Application_19324985,A_Complete,User_28,2016-01-06 11:44:48.032
Application_19324985,W_Call after offers,User_28,2016-01-06 11:46:14.626
Application_948906324,A_Accepted,User_49,2016-01-06 11:46:55.553
Application_948906324,O_Create Offer,User_49,2016-01-06 11:48:53.354
Application_948906324,O_Created,User_49,2016-01-06 11:48:54.467
Application_948906324,O_Sent (mail and online),User_49,2016-01-06 11:50:43.634
Application_948906324,W_Call after offers,User_49,2016-01-06 11:50:43.656
Application_948906324,W_Call after offers,User_49,2016-01-06 11:50:43.660
Application_948906324,A_Complete,User_49,2016-01-06 11:50:43.661
Application_1259601023,O_Cancelled,User_15,2016-01-06 11:50:55.924
Application_1259601023,O_Create Offer,User_15,2016-01-06 11:51:06.755
Application_1259601023,O_Created,User_15,2016-01-06 11:51:07.989
Application_1426271838,O_Create Offer,User_92,2016-01-06 11:51:17.097
Application_1426271838,O_Created,User_92,2016-01-06 11:51:18.323
Application_948906324,W_Call after offers,User_49,2016-01-06 11:51:23.841
Application_1426271838,O_Sent (mail and online),User_92,2016-01-06 11:52:56.216
Application_1426271838,W_Complete application,User_92,2016-01-06 11:52:56.230
Application_1426271838,W_Call after offers,User_92,2016-01-06 11:52:56.237
Application_1426271838,W_Call after offers,User_92,2016-01-06 11:52:56.239
Application_1426271838,A_Complete,User_92,2016-01-06 11:52:56.241
Application_1426271838,W_Call after offers,User_92,2016-01-06 11:53:00.264
Application_1259601023,W_Complete application,User_15,2016-01-06 11:53:47.443
Application_1259601023,W_Complete application,User_15,2016-01-06 11:53:54.686
Application_1259601023,W_Complete application,User_15,2016-01-06 11:54:11.739
Application_562322973,W_Complete application,User_15,2016-01-06 11:55:36.887
Application_562322973,W_Complete application,User_15,2016-01-06 11:57:23.404
Application_562322973,A_Accepted,User_14,2016-01-06 12:23:26.285
Application_1195396325,W_Complete application,User_110,2016-01-06 12:25:11.014
Application_562322973,O_Create Offer,User_14,2016-01-06 12:29:00.786
Application_562322973,O_Created,User_14,2016-01-06 12:29:02.190
Application_1172125329,W_Complete application,User_49,2016-01-06 12:29:11.685
Application_562322973,O_Create Offer,User_14,2016-01-06 12:29:34.961
Application_562322973,O_Created,User_14,2016-01-06 12:29:36.386
Application_562322973,O_Sent (mail and online),User_14,2016-01-06 12:29:49.195
Application_562322973,O_Sent (mail and online),User_14,2016-01-06 12:29:49.197
Application_562322973,W_Complete application,User_14,2016-01-06 12:29:49.210
Application_562322973,W_Call after offers,User_14,2016-01-06 12:29:49.217
Application_562322973,W_Call after offers,User_14,2016-01-06 12:29:49.219
Application_562322973,A_Complete,User_14,2016-01-06 12:29:49.221
Application_562322973,W_Call after offers,User_14,2016-01-06 12:34:37.025
Application_1195396325,A_Accepted,User_110,2016-01-06 12:35:23.818
Application_1195396325,O_Create Offer,User_110,2016-01-06 12:37:01.550
Application_1195396325,O_Created,User_110,2016-01-06 12:37:02.854
