Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,outcome
Application_199885135,O_Create Offer,User_28,2016-02-23 13:13:33.630,2016-02-23 13:13:33.630,
Application_199885135,O_Created,User_28,2016-02-23 13:13:35.110,2016-02-23 13:13:35.110,
Application_199885135,O_Create Offer,User_28,2016-02-23 13:13:58.615,2016-02-23 13:13:58.615,
Application_199885135,O_Created,User_28,2016-02-23 13:13:59.980,2016-02-23 13:13:59.980,
Application_199885135,O_Sent (mail and online),User_28,2016-02-23 13:14:14.060,2016-02-23 13:14:14.060,
Application_199885135,O_Sent (mail and online),User_28,2016-02-23 13:14:14.070,2016-02-23 13:14:14.070,
Application_199885135,A_Complete,User_28,2016-02-23 13:14:14.137,2016-02-23 13:14:14.137,
Application_8728751,O_Accepted,User_68,2016-02-23 13:57:14.373,2016-02-23 13:57:14.373,True
Application_172496627,A_Accepted,User_41,2016-02-23 14:13:04.900,2016-02-23 14:13:04.900,
Application_172496627,O_Create Offer,User_41,2016-02-23 14:17:17.745,2016-02-23 14:17:17.745,
Application_172496627,O_Created,User_41,2016-02-23 14:17:18.999,2016-02-23 14:17:18.999,
Application_172496627,O_Sent (mail and online),User_41,2016-02-23 14:17:57.543,2016-02-23 14:17:57.543,
Application_172496627,A_Complete,User_41,2016-02-23 14:17:57.572,2016-02-23 14:17:57.572,
Application_1173417893,O_Accepted,User_115,2016-02-23 14:22:11.621,2016-02-23 14:22:11.621,True
Application_111093497,A_Accepted,User_41,2016-02-23 14:28:27.735,2016-02-23 14:28:27.735,
Application_1756103662,A_Incomplete,User_75,2016-02-23 14:28:32.011,2016-02-23 14:28:32.011,
Application_691516127,W_Complete application,User_73,2016-02-23 14:29:45.533,2016-02-24 18:02:47.439,
Application_111093497,O_Create Offer,User_41,2016-02-23 14:34:17.144,2016-02-23 14:34:17.144,
Application_111093497,O_Created,User_41,2016-02-23 14:34:18.429,2016-02-23 14:34:18.429,
Application_111093497,O_Create Offer,User_41,2016-02-23 14:34:41.173,2016-02-23 14:34:41.173,
Application_111093497,O_Created,User_41,2016-02-23 14:34:42.387,2016-02-23 14:34:42.387,
Application_111093497,O_Sent (mail and online),User_41,2016-02-23 14:35:32.034,2016-02-23 14:35:32.034,
Application_111093497,O_Sent (mail and online),User_41,2016-02-23 14:35:32.036,2016-02-23 14:35:32.036,
Application_111093497,A_Complete,User_41,2016-02-23 14:35:32.062,2016-02-23 14:35:32.062,
Application_1587438247,A_Create Application,User_20,2016-02-23 14:42:30.706,2016-02-23 14:42:30.706,
Application_1587438247,A_Concept,User_20,2016-02-23 14:42:30.720,2016-02-23 14:42:30.720,
Application_1587438247,W_Complete application,User_28,2016-02-23 14:42:30.737,2016-02-24 10:22:44.726,
Application_1375498471,A_Create Application,User_49,2016-02-23 15:04:51.962,2016-02-23 15:04:51.962,
Application_1375498471,W_Complete application,User_49,2016-02-23 15:04:51.979,2016-02-23 15:13:57.459,
Application_1375498471,A_Concept,User_49,2016-02-23 15:04:51.984,2016-02-23 15:04:51.984,
Application_1375498471,A_Accepted,User_49,2016-02-23 15:09:34.263,2016-02-23 15:09:34.263,
Application_2140560070,A_Incomplete,User_68,2016-02-23 15:10:37.736,2016-02-23 15:10:37.736,
Application_1375498471,O_Create Offer,User_49,2016-02-23 15:12:36.111,2016-02-23 15:12:36.111,
Application_1375498471,O_Created,User_49,2016-02-23 15:12:37.513,2016-02-23 15:12:37.513,
Application_1375498471,O_Sent (mail and online),User_49,2016-02-23 15:13:57.419,2016-02-23 15:13:57.419,
Application_1375498471,A_Complete,User_49,2016-02-23 15:13:57.499,2016-02-23 15:13:57.499,
Application_2052749958,W_Complete application,User_15,2016-02-23 15:24:13.333,2016-02-23 16:33:08.864,
Application_1380333449,W_Complete application,User_10,2016-02-23 15:24:34.352,2016-02-24 13:46:09.595,
Application_1756103662,W_Validate application,User_75,2016-02-23 15:25:44.243,2016-02-24 09:30:55.266,
Application_1756103662,A_Validating,User_5,2016-02-23 15:25:44.339,2016-02-23 15:25:44.339,
Application_1099068056,W_Complete application,User_3,2016-02-23 15:26:57.808,2016-02-23 15:34:08.251,
Application_1554939217,A_Create Application,User_49,2016-02-23 15:29:50.066,2016-02-23 15:29:50.066,
Application_1554939217,W_Complete application,User_49,2016-02-23 15:29:50.082,2016-02-23 15:34:32.586,
Application_1554939217,A_Concept,User_49,2016-02-23 15:29:50.085,2016-02-23 15:29:50.085,
Application_1099068056,A_Accepted,User_3,2016-02-23 15:30:56.941,2016-02-23 15:30:56.941,
Application_1554939217,A_Accepted,User_49,2016-02-23 15:31:26.177,2016-02-23 15:31:26.177,
Application_1099068056,O_Create Offer,User_3,2016-02-23 15:33:54.021,2016-02-23 15:33:54.021,
Application_1099068056,O_Created,User_3,2016-02-23 15:33:55.278,2016-02-23 15:33:55.278,
Application_1099068056,O_Sent (mail and online),User_3,2016-02-23 15:34:08.227,2016-02-23 15:34:08.227,
Application_1099068056,A_Complete,User_3,2016-02-23 15:34:08.268,2016-02-23 15:34:08.268,
Application_1554939217,O_Create Offer,User_49,2016-02-23 15:34:11.028,2016-02-23 15:34:11.028,
Application_1554939217,O_Created,User_49,2016-02-23 15:34:12.273,2016-02-23 15:34:12.273,
Application_1554939217,O_Sent (mail and online),User_49,2016-02-23 15:34:32.524,2016-02-23 15:34:32.524,
Application_1554939217,A_Complete,User_49,2016-02-23 15:34:32.679,2016-02-23 15:34:32.679,
Application_1380333449,A_Accepted,User_15,2016-02-23 15:57:51.734,2016-02-23 15:57:51.734,
Application_1978782813,O_Accepted,User_99,2016-02-23 16:20:23.490,2016-02-23 16:20:23.490,True
Application_1414197002,O_Accepted,User_102,2016-02-23 16:22:50.918,2016-02-23 16:22:50.918,True
Application_1832148354,W_Complete application,User_10,2016-02-23 16:28:40.965,2016-02-23 16:45:29.373,
Application_2052749958,A_Accepted,User_15,2016-02-23 16:31:13.912,2016-02-23 16:31:13.912,
Application_2052749958,O_Create Offer,User_15,2016-02-23 16:32:48.004,2016-02-23 16:32:48.004,
Application_2052749958,O_Created,User_15,2016-02-23 16:32:49.493,2016-02-23 16:32:49.493,
Application_2052749958,O_Sent (mail and online),User_15,2016-02-23 16:33:08.849,2016-02-23 16:33:08.849,
Application_2052749958,A_Complete,User_15,2016-02-23 16:33:08.876,2016-02-23 16:33:08.876,
Application_1590317013,O_Create Offer,User_2,2016-02-23 16:33:45.507,2016-02-23 16:33:45.507,
Application_1590317013,O_Created,User_2,2016-02-23 16:33:47.128,2016-02-23 16:33:47.128,
Application_1590317013,O_Sent (mail and online),User_2,2016-02-23 16:34:13.448,2016-02-23 16:34:13.448,
Application_1832148354,A_Accepted,User_10,2016-02-23 16:39:14.316,2016-02-23 16:39:14.316,
Application_783257787,A_Accepted,User_18,2016-02-23 16:41:54.902,2016-02-23 16:41:54.902,
Application_1832148354,O_Create Offer,User_10,2016-02-23 16:43:49.193,2016-02-23 16:43:49.193,
Application_1832148354,O_Created,User_10,2016-02-23 16:43:50.546,2016-02-23 16:43:50.546,
Application_414502865,W_Complete application,User_73,2016-02-23 16:44:12.122,2016-02-23 17:07:09.979,
Application_783257787,O_Create Offer,User_18,2016-02-23 16:44:12.528,2016-02-23 16:44:12.528,
Application_783257787,O_Created,User_18,2016-02-23 16:44:14.387,2016-02-23 16:44:14.387,
Application_783257787,O_Sent (mail and online),User_18,2016-02-23 16:44:32.127,2016-02-23 16:44:32.127,
Application_783257787,A_Complete,User_18,2016-02-23 16:44:32.188,2016-02-23 16:44:32.188,
Application_1303904568,A_Create Application,User_1,2016-02-23 16:45:20.459,2016-02-23 16:45:20.459,
Application_1303904568,A_Submitted,User_1,2016-02-23 16:45:20.619,2016-02-23 16:45:20.619,
Application_1832148354,O_Sent (mail and online),User_10,2016-02-23 16:45:29.358,2016-02-23 16:45:29.358,
Application_1832148354,A_Complete,User_10,2016-02-23 16:45:29.383,2016-02-23 16:45:29.383,
Application_1303904568,A_Concept,User_1,2016-02-23 16:46:53.732,2016-02-23 16:46:53.732,
Application_1885328597,W_Validate application,User_30,2016-02-23 16:50:39.326,2016-02-25 10:15:57.911,
Application_1885328597,A_Validating,User_116,2016-02-23 16:50:39.398,2016-02-23 16:50:39.398,
Application_2091563347,W_Complete application,User_3,2016-02-23 16:59:37.369,2016-02-23 17:11:09.793,
Application_414502865,A_Accepted,User_73,2016-02-23 17:05:13.784,2016-02-23 17:05:13.784,
Application_414502865,O_Create Offer,User_73,2016-02-23 17:06:54.953,2016-02-23 17:06:54.953,
Application_414502865,O_Created,User_73,2016-02-23 17:06:56.153,2016-02-23 17:06:56.153,
Application_414502865,O_Sent (mail and online),User_73,2016-02-23 17:07:09.965,2016-02-23 17:07:09.965,
Application_414502865,A_Complete,User_73,2016-02-23 17:07:09.993,2016-02-23 17:07:09.993,
Application_2091563347,A_Accepted,User_3,2016-02-23 17:08:14.599,2016-02-23 17:08:14.599,
Application_2055899498,W_Validate application,User_68,2016-02-23 17:09:09.314,2016-02-26 09:42:01.479,
Application_2055899498,A_Validating,User_112,2016-02-23 17:09:10.119,2016-02-23 17:09:10.119,
Application_2091563347,O_Create Offer,User_3,2016-02-23 17:10:56.888,2016-02-23 17:10:56.888,
Application_2091563347,O_Created,User_3,2016-02-23 17:10:58.112,2016-02-23 17:10:58.112,
Application_2091563347,O_Sent (mail and online),User_3,2016-02-23 17:11:09.777,2016-02-23 17:11:09.777,
Application_2091563347,A_Complete,User_3,2016-02-23 17:11:09.805,2016-02-23 17:11:09.805,
Application_1129378184,W_Complete application,User_16,2016-02-23 17:11:41.841,2016-02-24 09:32:27.517,
Application_627871647,A_Accepted,User_10,2016-02-23 17:13:13.954,2016-02-23 17:13:13.954,
Application_627871647,O_Create Offer,User_10,2016-02-23 17:15:54.642,2016-02-23 17:15:54.642,
Application_627871647,O_Created,User_10,2016-02-23 17:15:55.907,2016-02-23 17:15:55.907,
Application_627871647,O_Sent (mail and online),User_10,2016-02-23 17:16:28.550,2016-02-23 17:16:28.550,
Application_627871647,A_Complete,User_10,2016-02-23 17:16:28.581,2016-02-23 17:16:28.581,
Application_1506301906,O_Accepted,User_75,2016-02-23 17:24:40.263,2016-02-23 17:24:40.263,True
Application_1652812549,A_Create Application,User_25,2016-02-23 17:26:04.381,2016-02-23 17:26:04.381,
Application_1652812549,W_Complete application,User_25,2016-02-23 17:26:04.391,2016-02-23 17:35:22.378,
Application_1652812549,A_Concept,User_25,2016-02-23 17:26:04.393,2016-02-23 17:26:04.393,
Application_1247090948,O_Create Offer,User_73,2016-02-23 17:28:41.813,2016-02-23 17:28:41.813,
Application_1247090948,O_Created,User_73,2016-02-23 17:28:43.243,2016-02-23 17:28:43.243,
Application_1247090948,O_Sent (mail and online),User_73,2016-02-23 17:29:02.755,2016-02-23 17:29:02.755,
Application_1247090948,A_Complete,User_73,2016-02-23 17:29:02.995,2016-02-23 17:29:02.995,
Application_1652812549,A_Accepted,User_25,2016-02-23 17:33:28.923,2016-02-23 17:33:28.923,
Application_1652812549,O_Create Offer,User_25,2016-02-23 17:35:09.908,2016-02-23 17:35:09.908,
Application_1652812549,O_Created,User_25,2016-02-23 17:35:11.196,2016-02-23 17:35:11.196,
Application_1652812549,O_Sent (mail and online),User_25,2016-02-23 17:35:22.358,2016-02-23 17:35:22.358,
Application_1652812549,A_Complete,User_25,2016-02-23 17:35:22.391,2016-02-23 17:35:22.391,
Application_1335697551,A_Create Application,User_22,2016-02-23 17:43:37.707,2016-02-23 17:43:37.707,
Application_1335697551,W_Complete application,User_22,2016-02-23 17:43:37.717,2016-02-23 17:48:59.576,
Application_1335697551,A_Concept,User_22,2016-02-23 17:43:37.719,2016-02-23 17:43:37.719,
Application_1335697551,A_Accepted,User_22,2016-02-23 17:46:06.959,2016-02-23 17:46:06.959,
Application_1335697551,O_Create Offer,User_22,2016-02-23 17:48:29.831,2016-02-23 17:48:29.831,
Application_1335697551,O_Created,User_22,2016-02-23 17:48:31.247,2016-02-23 17:48:31.247,
Application_1335697551,O_Sent (mail and online),User_22,2016-02-23 17:48:59.559,2016-02-23 17:48:59.559,
Application_1335697551,A_Complete,User_22,2016-02-23 17:48:59.589,2016-02-23 17:48:59.589,
Application_928078246,A_Accepted,User_73,2016-02-23 18:30:07.324,2016-02-23 18:30:07.324,
Application_928078246,O_Create Offer,User_73,2016-02-23 18:31:27.115,2016-02-23 18:31:27.115,
Application_928078246,O_Created,User_73,2016-02-23 18:31:28.388,2016-02-23 18:31:28.388,
Application_928078246,O_Sent (mail and online),User_73,2016-02-23 18:31:52.352,2016-02-23 18:31:52.352,
Application_928078246,A_Complete,User_73,2016-02-23 18:31:52.404,2016-02-23 18:31:52.404,
Application_1359009824,A_Create Application,User_22,2016-02-23 18:35:16.941,2016-02-23 18:35:16.941,
Application_1359009824,A_Concept,User_22,2016-02-23 18:35:16.946,2016-02-23 18:35:16.946,
Application_1359009824,W_Complete application,User_22,2016-02-23 18:35:16.966,2016-02-23 18:41:34.203,
Application_1359009824,A_Accepted,User_22,2016-02-23 18:37:56.973,2016-02-23 18:37:56.973,
Application_1359009824,O_Create Offer,User_22,2016-02-23 18:41:21.985,2016-02-23 18:41:21.985,
Application_1359009824,O_Created,User_22,2016-02-23 18:41:23.350,2016-02-23 18:41:23.350,
Application_1359009824,O_Sent (mail and online),User_22,2016-02-23 18:41:34.185,2016-02-23 18:41:34.185,
Application_1359009824,A_Complete,User_22,2016-02-23 18:41:34.231,2016-02-23 18:41:34.231,
Application_217044343,A_Create Application,User_20,2016-02-23 19:17:26.049,2016-02-23 19:17:26.049,
Application_217044343,A_Concept,User_20,2016-02-23 19:17:26.052,2016-02-23 19:17:26.052,
Application_752441949,A_Cancelled,User_20,2016-02-23 19:37:17.160,2016-02-23 19:37:17.160,
Application_752441949,O_Cancelled,User_20,2016-02-23 19:37:17.203,2016-02-23 19:37:17.203,False
Application_1891765084,A_Accepted,User_22,2016-02-23 19:44:20.129,2016-02-23 19:44:20.129,
Application_1891765084,O_Create Offer,User_22,2016-02-23 19:47:47.825,2016-02-23 19:47:47.825,
Application_1891765084,O_Created,User_22,2016-02-23 19:47:49.182,2016-02-23 19:47:49.182,
Application_1891765084,O_Sent (mail and online),User_22,2016-02-23 19:48:34.342,2016-02-23 19:48:34.342,
Application_1891765084,A_Complete,User_22,2016-02-23 19:48:34.401,2016-02-23 19:48:34.401,
Application_1652812549,A_Cancelled,User_73,2016-02-23 19:51:02.634,2016-02-23 19:51:02.634,
Application_1652812549,O_Cancelled,User_73,2016-02-23 19:51:02.661,2016-02-23 19:51:02.661,False
Application_1312812520,A_Create Application,User_20,2016-02-23 20:07:17.922,2016-02-23 20:07:17.922,
Application_1312812520,A_Concept,User_20,2016-02-23 20:07:17.925,2016-02-23 20:07:17.925,
Application_1312812520,W_Complete application,User_16,2016-02-23 20:07:17.933,2016-02-24 10:49:25.543,
Application_492153271,A_Create Application,User_1,2016-02-23 20:31:22.527,2016-02-23 20:31:22.527,
Application_492153271,A_Submitted,User_1,2016-02-23 20:31:22.569,2016-02-23 20:31:22.569,
Application_492153271,A_Concept,User_1,2016-02-23 20:32:25.310,2016-02-23 20:32:25.310,
Application_1411339990,W_Complete application,User_19,2016-02-23 20:41:19.915,2016-02-23 21:00:00.408,
Application_1303904568,W_Complete application,User_22,2016-02-23 20:49:27.339,2016-02-23 21:01:32.832,
Application_1411339990,A_Accepted,User_19,2016-02-23 20:52:55.164,2016-02-23 20:52:55.164,
Application_1411339990,O_Create Offer,User_19,2016-02-23 20:55:46.883,2016-02-23 20:55:46.883,
Application_1411339990,O_Created,User_19,2016-02-23 20:55:48.211,2016-02-23 20:55:48.211,
Application_1411339990,O_Create Offer,User_19,2016-02-23 20:58:05.904,2016-02-23 20:58:05.904,
Application_1411339990,O_Created,User_19,2016-02-23 20:58:07.858,2016-02-23 20:58:07.858,
Application_1303904568,A_Accepted,User_22,2016-02-23 20:59:19.769,2016-02-23 20:59:19.769,
Application_1411339990,O_Sent (mail and online),User_19,2016-02-23 21:00:00.384,2016-02-23 21:00:00.384,
Application_1411339990,O_Sent (mail and online),User_19,2016-02-23 21:00:00.386,2016-02-23 21:00:00.386,
Application_1411339990,A_Complete,User_19,2016-02-23 21:00:00.440,2016-02-23 21:00:00.440,
Application_1303904568,O_Create Offer,User_22,2016-02-23 21:01:20.589,2016-02-23 21:01:20.589,
Application_1303904568,O_Created,User_22,2016-02-23 21:01:21.903,2016-02-23 21:01:21.903,
Application_1303904568,O_Sent (mail and online),User_22,2016-02-23 21:01:32.813,2016-02-23 21:01:32.813,
Application_1303904568,A_Complete,User_22,2016-02-23 21:01:32.849,2016-02-23 21:01:32.849,
Application_1411339990,O_Cancelled,User_19,2016-02-23 21:03:08.528,2016-02-23 21:03:08.528,False
Application_1222481512,A_Create Application,User_1,2016-02-23 22:47:38.590,2016-02-23 22:47:38.590,
Application_1222481512,A_Submitted,User_1,2016-02-23 22:47:38.636,2016-02-23 22:47:38.636,
Application_2140560070,W_Validate application,User_68,2016-02-24 07:51:48.242,2016-02-24 08:48:00.394,
Application_2140560070,A_Validating,User_118,2016-02-24 07:51:48.309,2016-02-24 07:51:48.309,
Application_489032208,A_Incomplete,User_75,2016-02-24 07:55:31.764,2016-02-24 07:55:31.764,
Application_1885328597,A_Incomplete,User_30,2016-02-24 08:06:09.472,2016-02-24 08:06:09.472,
Application_304416200,A_Validating,User_113,2016-02-24 08:22:34.164,2016-02-24 08:22:34.164,
Application_872571847,W_Validate application,User_95,2016-02-24 08:30:54.715,2016-03-02 10:36:08.203,
Application_872571847,A_Validating,User_118,2016-02-24 08:30:55.684,2016-02-24 08:30:55.684,
Application_1222481512,W_Handle leads,User_14,2016-02-24 08:31:02.565,2016-02-24 08:32:02.240,
Application_872571847,O_Returned,User_118,2016-02-24 08:31:28.121,2016-02-24 08:31:28.121,
Application_1222481512,W_Complete application,User_28,2016-02-24 08:32:02.248,2016-02-24 11:17:09.076,
Application_1222481512,A_Concept,User_14,2016-02-24 08:32:02.252,2016-02-24 08:32:02.252,
Application_615262835,A_Validating,User_114,2016-02-24 08:38:23.191,2016-02-24 08:38:23.191,
Application_615262835,O_Returned,User_114,2016-02-24 08:38:37.242,2016-02-24 08:38:37.242,
Application_2140560070,O_Accepted,User_68,2016-02-24 08:48:00.355,2016-02-24 08:48:00.355,True
Application_423735507,A_Create Application,User_19,2016-02-24 09:07:37.020,2016-02-24 09:07:37.020,
Application_423735507,W_Complete application,User_19,2016-02-24 09:07:37.043,2016-02-24 09:27:32.874,
Application_423735507,A_Concept,User_19,2016-02-24 09:07:37.048,2016-02-24 09:07:37.048,
Application_2055899498,O_Returned,User_112,2016-02-24 09:14:08.422,2016-02-24 09:14:08.422,
Application_1129378184,A_Accepted,User_16,2016-02-24 09:23:53.306,2016-02-24 09:23:53.306,
Application_423735507,A_Accepted,User_19,2016-02-24 09:24:34.591,2016-02-24 09:24:34.591,
Application_960208613,A_Validating,User_114,2016-02-24 09:25:44.426,2016-02-24 09:25:44.426,
Application_960208613,O_Returned,User_114,2016-02-24 09:26:01.178,2016-02-24 09:26:01.178,
Application_423735507,O_Create Offer,User_19,2016-02-24 09:26:25.994,2016-02-24 09:26:25.994,
Application_423735507,O_Created,User_19,2016-02-24 09:26:27.227,2016-02-24 09:26:27.227,
Application_423735507,O_Sent (mail and online),User_19,2016-02-24 09:27:32.843,2016-02-24 09:27:32.843,
