caseid,activity,resource,ts
Application_1979284304,O_Create Offer,User_17,2016-01-06 13:12:17.609
Application_1979284304,O_Created,User_17,2016-01-06 13:12:18.854
Application_1979284304,O_Sent (mail and online),User_17,2016-01-06 13:12:29.795
Application_1979284304,W_Call after offers,User_17,2016-01-06 13:12:29.816
Application_1979284304,W_Call after offers,User_17,2016-01-06 13:12:29.818
Application_1979284304,A_Complete,User_17,2016-01-06 13:12:29.821
Application_1979284304,W_Call after offers,User_17,2016-01-06 13:14:17.162
Application_1746133767,A_Accepted,User_110,2016-01-06 13:23:53.827
Application_1746133767,O_Create Offer,User_110,2016-01-06 13:26:36.471
Application_1746133767,O_Created,User_110,2016-01-06 13:26:37.887
Application_1746133767,O_Sent (mail and online),User_110,2016-01-06 13:26:51.944
Application_1746133767,W_Complete application,User_110,2016-01-06 13:26:51.962
Application_1746133767,W_Call after offers,User_110,2016-01-06 13:26:51.982
Application_1746133767,W_Call after offers,User_110,2016-01-06 13:26:51.986
Application_1746133767,A_Complete,User_110,2016-01-06 13:26:51.988
Application_2078020265,O_Create Offer,User_12,2016-01-06 13:45:05.138
Application_2078020265,O_Created,User_12,2016-01-06 13:45:06.587
Application_1943199357,W_Complete application,User_15,2016-01-06 13:47:38.955
Application_1943199357,W_Complete application,User_15,2016-01-06 13:49:33.484
Application_1462709587,W_Complete application,User_15,2016-01-06 13:49:40.058
Application_2078020265,O_Sent (mail and online),User_12,2016-01-06 13:49:43.362
Application_1462709587,A_Accepted,User_15,2016-01-06 14:02:54.065
Application_1462709587,O_Create Offer,User_15,2016-01-06 14:11:21.155
Application_1462709587,O_Created,User_15,2016-01-06 14:11:22.365
Application_1462709587,O_Sent (mail and online),User_15,2016-01-06 14:11:50.714
Application_1462709587,W_Call after offers,User_15,2016-01-06 14:11:50.743
Application_1462709587,W_Call after offers,User_15,2016-01-06 14:11:50.745
Application_1462709587,A_Complete,User_15,2016-01-06 14:11:50.748
Application_1746133767,W_Call after offers,User_110,2016-01-06 14:14:40.055
Application_1462709587,W_Call after offers,User_15,2016-01-06 14:16:21.354
Application_829714042,A_Accepted,User_89,2016-01-06 14:26:40.648
Application_829714042,O_Create Offer,User_89,2016-01-06 14:29:49.057
Application_829714042,O_Created,User_89,2016-01-06 14:29:50.283
Application_829714042,O_Sent (mail and online),User_89,2016-01-06 14:30:18.755
Application_829714042,W_Complete application,User_89,2016-01-06 14:30:18.807
Application_829714042,W_Call after offers,User_89,2016-01-06 14:30:18.814
Application_829714042,W_Call after offers,User_89,2016-01-06 14:30:18.816
Application_829714042,A_Complete,User_89,2016-01-06 14:30:18.819
Application_829714042,W_Call after offers,User_89,2016-01-06 14:36:50.618
Application_1754943309,A_Cancelled,User_17,2016-01-06 14:45:13.998
Application_1754943309,O_Cancelled,User_17,2016-01-06 14:45:14.034
Application_1754943309,W_Call after offers,User_17,2016-01-06 14:45:14.051
Application_1754943309,End,End,2016-01-06 14:45:15.051
Application_1931792282,W_Complete application,User_71,2016-01-06 15:13:18.036
Application_1931792282,W_Complete application,User_71,2016-01-06 15:17:08.950
Application_2034562541,A_Create Application,User_5,2016-01-06 15:31:09.859
Application_2034562541,A_Concept,User_5,2016-01-06 15:31:09.861
Application_2034562541,W_Complete application,User_5,2016-01-06 15:31:09.866
Application_2034562541,W_Complete application,User_5,2016-01-06 15:31:09.868
Application_2034562541,A_Accepted,User_5,2016-01-06 15:33:54.075
Application_2034562541,O_Create Offer,User_5,2016-01-06 15:34:48.240
Application_2034562541,O_Created,User_5,2016-01-06 15:34:49.359
Application_2034562541,O_Sent (mail and online),User_5,2016-01-06 15:35:20.029
Application_2034562541,W_Call after offers,User_5,2016-01-06 15:35:20.049
Application_2034562541,W_Call after offers,User_5,2016-01-06 15:35:20.052
Application_2034562541,A_Complete,User_5,2016-01-06 15:35:20.054
Application_2034562541,W_Call after offers,User_5,2016-01-06 15:36:42.935
Application_1931792282,A_Accepted,User_10,2016-01-06 15:39:25.037
Application_1931792282,O_Create Offer,User_10,2016-01-06 15:42:03.233
Application_1931792282,O_Created,User_10,2016-01-06 15:42:04.501
Application_1931792282,O_Sent (mail and online),User_10,2016-01-06 15:43:08.278
Application_1931792282,W_Complete application,User_10,2016-01-06 15:43:08.300
Application_1931792282,W_Call after offers,User_10,2016-01-06 15:43:08.310
Application_1931792282,W_Call after offers,User_10,2016-01-06 15:43:08.320
Application_1931792282,A_Complete,User_10,2016-01-06 15:43:08.322
Application_1931792282,W_Call after offers,User_10,2016-01-06 15:44:59.735
Application_1859638703,O_Create Offer,User_110,2016-01-06 16:08:27.949
Application_1859638703,O_Created,User_110,2016-01-06 16:08:29.119
Application_1859638703,O_Sent (mail and online),User_110,2016-01-06 16:08:39.213
Application_190984886,W_Complete application,User_71,2016-01-06 16:34:04.333
Application_190984886,W_Complete application,User_15,2016-01-06 16:36:58.922
Application_1513129576,A_Create Application,User_1,2016-01-06 18:19:05.467
Application_1513129576,A_Submitted,User_1,2016-01-06 18:19:05.514
Application_1513129576,W_Handle leads,User_1,2016-01-06 18:19:05.896
Application_1513129576,W_Handle leads,User_1,2016-01-06 18:20:21.539
Application_1513129576,W_Complete application,User_1,2016-01-06 18:20:21.547
Application_1513129576,A_Concept,User_1,2016-01-06 18:20:21.553
Application_2055987002,W_Call after offers,User_19,2016-01-06 18:54:52.115
Application_2055987002,W_Call after offers,User_19,2016-01-06 18:55:17.141
Application_2002564265,A_Cancelled,User_92,2016-01-06 19:13:00.451
Application_2002564265,O_Cancelled,User_92,2016-01-06 19:13:00.478
Application_2002564265,W_Call after offers,User_92,2016-01-06 19:13:00.491
Application_2002564265,End,End,2016-01-06 19:13:01.491
Application_2063036518,W_Complete application,User_92,2016-01-06 19:16:12.899
Application_2063036518,W_Complete application,User_92,2016-01-06 19:16:21.589
Application_190984886,W_Complete application,User_71,2016-01-06 20:20:52.684
Application_190984886,A_Accepted,User_71,2016-01-06 20:30:21.100
Application_190984886,O_Create Offer,User_71,2016-01-06 20:32:47.231
Application_190984886,O_Created,User_71,2016-01-06 20:32:48.384
Application_190984886,O_Sent (mail and online),User_71,2016-01-06 20:34:28.791
Application_190984886,W_Call after offers,User_71,2016-01-06 20:34:28.813
Application_190984886,W_Call after offers,User_71,2016-01-06 20:34:28.816
Application_190984886,A_Complete,User_71,2016-01-06 20:34:28.819
Application_190984886,W_Call after offers,User_71,2016-01-06 20:37:50.034
Application_2078253178,A_Create Application,User_74,2016-01-06 20:37:59.742
Application_2078253178,W_Complete application,User_74,2016-01-06 20:37:59.749
Application_2078253178,W_Complete application,User_74,2016-01-06 20:37:59.752
Application_2078253178,A_Concept,User_74,2016-01-06 20:37:59.753
Application_2078253178,A_Accepted,User_74,2016-01-06 20:39:49.059
Application_2078253178,O_Create Offer,User_74,2016-01-06 20:40:52.851
Application_2078253178,O_Created,User_74,2016-01-06 20:40:54.048
Application_2078253178,O_Sent (mail and online),User_74,2016-01-06 20:41:16.290
Application_2078253178,W_Call after offers,User_74,2016-01-06 20:41:16.320
Application_2078253178,W_Call after offers,User_74,2016-01-06 20:41:16.324
Application_2078253178,A_Complete,User_74,2016-01-06 20:41:16.329
Application_2078253178,W_Call after offers,User_74,2016-01-06 20:50:12.524
Application_2063036518,W_Complete application,User_108,2016-01-06 20:53:55.115
Application_2063036518,W_Complete application,User_108,2016-01-06 20:55:09.888
Application_1905015342,A_Create Application,User_1,2016-01-06 22:48:18.210
Application_1905015342,A_Submitted,User_1,2016-01-06 22:48:18.242
Application_1905015342,W_Handle leads,User_1,2016-01-06 22:48:18.419
Application_1905015342,W_Handle leads,User_1,2016-01-06 22:48:54.477
Application_1905015342,W_Complete application,User_1,2016-01-06 22:48:54.484
Application_1905015342,A_Concept,User_1,2016-01-06 22:48:54.488
Application_2012524282,W_Complete application,User_108,2016-01-07 09:04:24.042
Application_2012524282,W_Complete application,User_27,2016-01-07 09:04:36.736
Application_144264435,W_Complete application,User_108,2016-01-07 09:43:19.758
Application_144264435,W_Complete application,User_49,2016-01-07 09:46:43.821
Application_1259601023,W_Complete application,User_49,2016-01-07 09:47:28.827
Application_1259601023,W_Complete application,User_49,2016-01-07 09:49:13.594
Application_111540759,A_Create Application,User_1,2016-01-07 09:52:37.699
Application_111540759,A_Submitted,User_1,2016-01-07 09:52:37.766
Application_111540759,W_Handle leads,User_1,2016-01-07 09:52:38.146
Application_111540759,W_Handle leads,User_1,2016-01-07 09:54:58.238
Application_111540759,W_Complete application,User_1,2016-01-07 09:54:58.247
Application_111540759,A_Concept,User_1,2016-01-07 09:54:58.254
Application_709929024,A_Accepted,User_6,2016-01-07 10:03:52.123
Application_813133375,O_Create Offer,User_31,2016-01-07 10:05:05.323
Application_813133375,O_Created,User_31,2016-01-07 10:05:06.672
Application_813133375,O_Sent (mail and online),User_31,2016-01-07 10:06:23.274
Application_1674281629,W_Call after offers,User_119,2016-01-07 10:08:49.604
Application_1674281629,W_Validate application,User_119,2016-01-07 10:08:49.611
Application_1674281629,W_Validate application,User_30,2016-01-07 10:08:49.614
Application_1674281629,A_Validating,User_119,2016-01-07 10:08:50.445
Application_1674281629,O_Returned,User_119,2016-01-07 10:08:59.798
Application_709929024,O_Create Offer,User_6,2016-01-07 10:09:13.913
Application_709929024,O_Created,User_6,2016-01-07 10:09:15.107
Application_709929024,O_Create Offer,User_6,2016-01-07 10:09:42.746
Application_709929024,O_Created,User_6,2016-01-07 10:09:43.922
Application_1674281629,W_Validate application,User_119,2016-01-07 10:10:06.336
Application_709929024,O_Sent (mail and online),User_6,2016-01-07 10:13:49.241
Application_709929024,O_Sent (mail and online),User_6,2016-01-07 10:13:49.263
Application_709929024,W_Complete application,User_6,2016-01-07 10:13:49.281
Application_709929024,W_Call after offers,User_6,2016-01-07 10:13:49.290
Application_709929024,W_Call after offers,User_6,2016-01-07 10:13:49.294
Application_709929024,A_Complete,User_6,2016-01-07 10:13:49.296
Application_709929024,W_Call after offers,User_6,2016-01-07 10:17:24.824
Application_1691306052,W_Call after offers,User_119,2016-01-07 10:40:08.551
Application_1691306052,W_Validate application,User_119,2016-01-07 10:40:08.558
Application_1691306052,W_Validate application,User_68,2016-01-07 10:40:08.560
Application_1691306052,A_Validating,User_119,2016-01-07 10:40:09.412
Application_1691306052,W_Validate application,User_119,2016-01-07 10:49:11.840
Application_1259601023,W_Complete application,User_49,2016-01-07 10:50:41.752
Application_1259601023,W_Complete application,User_49,2016-01-07 10:51:18.047
Application_1259601023,W_Complete application,User_49,2016-01-07 10:55:05.400
Application_1259601023,W_Complete application,User_49,2016-01-07 10:55:18.113
Application_1943199357,A_Accepted,User_31,2016-01-07 11:17:10.037
Application_1943199357,O_Create Offer,User_31,2016-01-07 11:19:41.840
Application_1943199357,O_Created,User_31,2016-01-07 11:19:43.337
Application_1943199357,O_Sent (mail and online),User_31,2016-01-07 11:21:48.374
Application_1943199357,W_Complete application,User_31,2016-01-07 11:21:48.416
Application_1943199357,W_Call after offers,User_31,2016-01-07 11:21:48.427
Application_1943199357,W_Call after offers,User_31,2016-01-07 11:21:48.432
Application_1943199357,A_Complete,User_31,2016-01-07 11:21:48.442
Application_1943199357,W_Call after offers,User_31,2016-01-07 11:23:07.329
Application_843590096,A_Create Application,User_21,2016-01-07 11:43:32.635
Application_843590096,A_Concept,User_21,2016-01-07 11:43:32.637
Application_843590096,W_Complete application,User_21,2016-01-07 11:43:32.643
Application_843590096,W_Complete application,User_21,2016-01-07 11:43:32.646
Application_843590096,A_Accepted,User_21,2016-01-07 11:46:42.916
Application_843590096,O_Create Offer,User_21,2016-01-07 11:48:22.231
Application_843590096,O_Created,User_21,2016-01-07 11:48:23.559
Application_843590096,O_Sent (mail and online),User_21,2016-01-07 11:48:35.826
Application_843590096,W_Call after offers,User_21,2016-01-07 11:48:35.847
Application_843590096,W_Call after offers,User_21,2016-01-07 11:48:35.850
Application_843590096,A_Complete,User_21,2016-01-07 11:48:35.853
Application_220286199,A_Create Application,User_6,2016-01-07 11:49:41.728
Application_220286199,A_Concept,User_6,2016-01-07 11:49:41.731
Application_220286199,W_Complete application,User_6,2016-01-07 11:49:41.737
Application_220286199,W_Complete application,User_6,2016-01-07 11:49:41.739
Application_1363165385,W_Complete application,User_49,2016-01-07 11:50:51.544
Application_220286199,A_Accepted,User_6,2016-01-07 11:50:51.920
Application_843590096,W_Call after offers,User_21,2016-01-07 11:51:04.257
Application_1363165385,W_Complete application,User_49,2016-01-07 11:54:12.729
Application_220286199,O_Create Offer,User_6,2016-01-07 11:59:15.992
Application_220286199,O_Created,User_6,2016-01-07 11:59:17.381
Application_220286199,O_Sent (mail and online),User_6,2016-01-07 11:59:42.228
Application_220286199,W_Call after offers,User_6,2016-01-07 11:59:42.249
Application_220286199,W_Call after offers,User_6,2016-01-07 11:59:42.251
Application_220286199,A_Complete,User_6,2016-01-07 11:59:42.253
Application_220286199,W_Call after offers,User_6,2016-01-07 12:06:27.532
Application_123754331,A_Create Application,User_27,2016-01-07 12:29:00.804
Application_123754331,W_Complete application,User_27,2016-01-07 12:29:00.812
Application_123754331,W_Complete application,User_27,2016-01-07 12:29:00.814
Application_123754331,A_Concept,User_27,2016-01-07 12:29:00.816
Application_1674281629,W_Validate application,User_30,2016-01-07 12:33:33.833
Application_1674281629,W_Validate application,User_30,2016-01-07 12:33:54.996
Application_1691306052,W_Validate application,User_30,2016-01-07 12:34:12.366
Application_1691306052,W_Validate application,User_30,2016-01-07 12:34:27.025
Application_123754331,A_Accepted,User_27,2016-01-07 12:35:02.846
Application_123754331,O_Create Offer,User_27,2016-01-07 12:36:49.290
Application_123754331,O_Created,User_27,2016-01-07 12:36:50.391
Application_2063036518,W_Complete application,User_49,2016-01-07 12:37:10.538
Application_123754331,O_Sent (mail and online),User_27,2016-01-07 12:37:16.535
Application_123754331,W_Call after offers,User_27,2016-01-07 12:37:16.574
Application_123754331,W_Call after offers,User_27,2016-01-07 12:37:16.576
Application_123754331,A_Complete,User_27,2016-01-07 12:37:16.578
Application_2063036518,W_Complete application,User_49,2016-01-07 12:39:44.341
Application_123754331,W_Call after offers,User_27,2016-01-07 12:40:48.846
Application_1363165385,A_Accepted,User_5,2016-01-07 12:45:52.271
Application_1363165385,O_Create Offer,User_5,2016-01-07 12:50:41.572
Application_1363165385,O_Created,User_5,2016-01-07 12:50:42.746
Application_1674281629,W_Validate application,User_30,2016-01-07 12:52:20.972
Application_1363165385,O_Sent (mail and online),User_5,2016-01-07 12:56:17.461
Application_1363165385,W_Complete application,User_5,2016-01-07 12:56:17.478
