caseid,activity,resource,ts
Application_1019084704,W_Complete application,User_38,2016-02-13 14:59:47.344
Application_1019084704,W_Complete application,User_38,2016-02-13 15:00:49.726
Application_1823839445,W_Call after offers,User_5,2016-02-13 16:25:06.828
Application_1823839445,W_Call after offers,User_5,2016-02-13 16:25:38.605
Application_1964832820,A_Create Application,User_24,2016-02-13 16:28:30.460
Application_1964832820,A_Concept,User_24,2016-02-13 16:28:30.478
Application_1964832820,W_Complete application,User_24,2016-02-13 16:28:30.486
Application_1964832820,W_Complete application,User_24,2016-02-13 16:28:30.488
Application_1964832820,A_Accepted,User_24,2016-02-13 16:30:21.884
Application_1964832820,O_Create Offer,User_24,2016-02-13 16:34:18.984
Application_1964832820,O_Created,User_24,2016-02-13 16:34:20.220
Application_1964832820,O_Sent (mail and online),User_24,2016-02-13 16:35:47.905
Application_1964832820,W_Call after offers,User_24,2016-02-13 16:35:47.963
Application_1964832820,W_Call after offers,User_24,2016-02-13 16:35:47.967
Application_1964832820,A_Complete,User_24,2016-02-13 16:35:47.971
Application_1964832820,W_Call after offers,User_24,2016-02-13 16:37:47.690
Application_1823839445,W_Call after offers,User_24,2016-02-13 16:38:54.216
Application_1823839445,W_Call after offers,User_24,2016-02-13 16:39:13.615
Application_129387718,A_Create Application,User_1,2016-02-15 00:15:26.431
Application_129387718,A_Submitted,User_1,2016-02-15 00:15:26.510
Application_129387718,W_Handle leads,User_1,2016-02-15 00:15:26.797
Application_129387718,W_Handle leads,User_9,2016-02-15 08:22:12.541
Application_129387718,W_Complete application,User_9,2016-02-15 08:22:59.000
Application_129387718,W_Complete application,User_24,2016-02-15 08:22:59.002
Application_129387718,A_Concept,User_9,2016-02-15 08:22:59.007
Application_129387718,W_Complete application,User_9,2016-02-15 08:23:45.706
Application_1886066901,W_Call after offers,User_18,2016-02-15 09:11:16.459
Application_1886066901,W_Call after offers,User_18,2016-02-15 09:11:36.243
Application_1208698592,W_Call after offers,User_18,2016-02-15 09:33:14.748
Application_1208698592,W_Call after offers,User_18,2016-02-15 09:34:14.531
Application_2070526377,W_Call after offers,User_18,2016-02-15 10:03:36.377
Application_2070526377,W_Call after offers,User_18,2016-02-15 10:04:09.532
Application_1752344676,W_Call after offers,User_18,2016-02-15 10:16:54.152
Application_1752344676,W_Call after offers,User_18,2016-02-15 10:17:23.328
Application_601552538,W_Call after offers,User_5,2016-02-15 10:18:06.320
Application_601552538,W_Call after offers,User_5,2016-02-15 10:18:26.822
Application_233617580,W_Call after offers,User_5,2016-02-15 10:28:55.702
Application_233617580,W_Call after offers,User_5,2016-02-15 10:29:19.670
Application_479135373,W_Call after offers,User_5,2016-02-15 10:29:58.043
Application_479135373,W_Call after offers,User_5,2016-02-15 10:30:28.267
Application_787086837,W_Call after offers,User_112,2016-02-15 10:50:33.692
Application_787086837,W_Validate application,User_112,2016-02-15 10:50:33.707
Application_787086837,W_Validate application,User_112,2016-02-15 10:50:33.710
Application_787086837,A_Validating,User_112,2016-02-15 10:50:34.865
Application_787086837,O_Returned,User_112,2016-02-15 10:51:09.168
Application_787086837,W_Validate application,User_112,2016-02-15 10:52:12.519
Application_401615569,W_Call after offers,User_5,2016-02-15 11:30:51.599
Application_401615569,W_Call after offers,User_5,2016-02-15 11:31:10.837
Application_1193470902,W_Call after offers,User_5,2016-02-15 11:35:31.589
Application_1193470902,W_Call after offers,User_5,2016-02-15 11:35:51.834
Application_450352828,W_Call after offers,User_18,2016-02-15 11:47:28.388
Application_450352828,W_Call after offers,User_18,2016-02-15 11:48:31.172
Application_2020636571,O_Create Offer,User_15,2016-02-15 14:11:34.031
Application_2020636571,O_Created,User_15,2016-02-15 14:11:35.803
Application_2020636571,O_Sent (mail and online),User_15,2016-02-15 14:12:13.835
Application_2020636571,W_Complete application,User_15,2016-02-15 14:12:13.858
Application_2020636571,W_Call after offers,User_15,2016-02-15 14:12:13.868
Application_2020636571,W_Call after offers,User_15,2016-02-15 14:12:13.871
Application_2020636571,A_Complete,User_15,2016-02-15 14:12:13.877
Application_2020636571,W_Call after offers,User_15,2016-02-15 14:13:10.657
Application_1143196798,A_Create Application,User_21,2016-02-15 15:53:24.584
Application_1143196798,W_Complete application,User_21,2016-02-15 15:53:24.607
Application_1143196798,W_Complete application,User_21,2016-02-15 15:53:24.611
Application_1143196798,A_Concept,User_21,2016-02-15 15:53:24.617
Application_1143196798,A_Accepted,User_21,2016-02-15 15:57:52.445
Application_1143196798,O_Create Offer,User_21,2016-02-15 16:01:31.448
Application_1143196798,O_Created,User_21,2016-02-15 16:01:32.618
Application_1143196798,O_Sent (mail and online),User_21,2016-02-15 16:01:59.085
Application_1143196798,W_Call after offers,User_21,2016-02-15 16:01:59.121
Application_1143196798,W_Call after offers,User_21,2016-02-15 16:01:59.126
Application_1143196798,A_Complete,User_21,2016-02-15 16:01:59.130
Application_1143196798,W_Call after offers,User_21,2016-02-15 16:04:57.726
Application_1208698592,A_Cancelled,User_23,2016-02-15 16:27:17.613
Application_1208698592,O_Cancelled,User_23,2016-02-15 16:27:17.668
Application_1208698592,W_Call after offers,User_23,2016-02-15 16:27:17.682
Application_1208698592,End,End,2016-02-15 16:27:18.682
Application_519680866,A_Create Application,User_18,2016-02-15 17:25:43.995
Application_519680866,W_Complete application,User_18,2016-02-15 17:25:44.002
Application_519680866,W_Complete application,User_18,2016-02-15 17:25:44.004
Application_519680866,A_Concept,User_18,2016-02-15 17:25:44.006
Application_519680866,A_Accepted,User_18,2016-02-15 17:27:54.147
Application_519680866,O_Create Offer,User_18,2016-02-15 17:29:49.153
Application_519680866,O_Created,User_18,2016-02-15 17:29:50.475
Application_519680866,O_Sent (mail and online),User_18,2016-02-15 17:30:01.497
Application_519680866,W_Call after offers,User_18,2016-02-15 17:30:01.530
Application_519680866,W_Call after offers,User_18,2016-02-15 17:30:01.535
Application_519680866,A_Complete,User_18,2016-02-15 17:30:01.538
Application_519680866,W_Call after offers,User_18,2016-02-15 17:30:55.762
Application_2112516828,A_Create Application,User_1,2016-02-15 20:19:34.698
Application_2112516828,A_Submitted,User_1,2016-02-15 20:19:34.739
Application_2112516828,W_Handle leads,User_1,2016-02-15 20:19:34.995
Application_2112516828,W_Handle leads,User_18,2016-02-15 20:33:13.541
Application_2112516828,W_Handle leads,User_31,2016-02-15 20:33:57.584
Application_2112516828,W_Handle leads,User_18,2016-02-15 20:44:24.575
Application_2112516828,W_Complete application,User_18,2016-02-15 20:47:14.361
Application_2112516828,W_Complete application,User_17,2016-02-15 20:47:14.363
Application_2112516828,A_Concept,User_18,2016-02-15 20:47:14.367
Application_2112516828,W_Complete application,User_18,2016-02-15 20:49:12.450
Application_1952185582,A_Create Application,User_5,2016-02-16 08:23:23.084
Application_1952185582,A_Concept,User_5,2016-02-16 08:23:23.189
Application_1952185582,W_Complete application,User_5,2016-02-16 08:23:23.198
Application_1952185582,W_Complete application,User_10,2016-02-16 08:23:23.201
Application_1952185582,A_Accepted,User_5,2016-02-16 08:24:35.787
Application_1952185582,W_Complete application,User_5,2016-02-16 08:24:43.996
Application_1141179580,W_Call after offers,User_5,2016-02-16 08:40:38.275
Application_1141179580,W_Call after offers,User_5,2016-02-16 08:40:58.578
Application_983226435,W_Call after offers,User_5,2016-02-16 08:45:58.800
Application_983226435,W_Call after offers,User_5,2016-02-16 08:46:17.727
Application_1960710654,W_Call after offers,User_5,2016-02-16 08:51:06.173
Application_1960710654,W_Call after offers,User_5,2016-02-16 08:51:24.177
Application_129387718,W_Complete application,User_4,2016-02-16 09:26:38.562
Application_129387718,W_Complete application,User_4,2016-02-16 09:26:52.944
Application_129387718,W_Complete application,User_24,2016-02-16 09:30:51.297
Application_129387718,A_Accepted,User_24,2016-02-16 09:35:46.585
Application_129387718,O_Create Offer,User_24,2016-02-16 09:36:50.605
Application_129387718,O_Created,User_24,2016-02-16 09:36:51.816
Application_129387718,O_Create Offer,User_24,2016-02-16 09:37:28.786
Application_129387718,O_Created,User_24,2016-02-16 09:37:30.278
Application_129387718,O_Cancelled,User_24,2016-02-16 09:37:39.308
Application_129387718,O_Sent (mail and online),User_24,2016-02-16 09:38:32.775
Application_129387718,W_Call after offers,User_24,2016-02-16 09:38:32.816
Application_129387718,W_Call after offers,User_24,2016-02-16 09:38:32.821
Application_129387718,A_Complete,User_24,2016-02-16 09:38:32.825
Application_129387718,W_Call after offers,User_24,2016-02-16 09:39:45.143
Application_479135373,W_Call after offers,User_112,2016-02-16 11:16:34.147
Application_479135373,W_Validate application,User_112,2016-02-16 11:16:34.155
Application_479135373,W_Validate application,User_112,2016-02-16 11:16:34.163
Application_479135373,A_Validating,User_112,2016-02-16 11:16:35.062
Application_479135373,O_Returned,User_112,2016-02-16 11:17:14.232
Application_326714383,W_Call after offers,User_117,2016-02-16 11:24:54.337
Application_326714383,W_Validate application,User_117,2016-02-16 11:24:54.356
Application_326714383,W_Validate application,User_117,2016-02-16 11:24:54.362
Application_326714383,A_Validating,User_117,2016-02-16 11:24:55.236
Application_326714383,O_Returned,User_117,2016-02-16 11:26:44.372
Application_479135373,W_Validate application,User_112,2016-02-16 11:27:39.215
Application_326714383,W_Validate application,User_117,2016-02-16 11:32:09.340
Application_1487439781,A_Create Application,User_73,2016-02-16 12:08:31.048
Application_1487439781,W_Complete application,User_73,2016-02-16 12:08:31.061
Application_1487439781,W_Complete application,User_73,2016-02-16 12:08:31.065
Application_1487439781,A_Concept,User_73,2016-02-16 12:08:31.068
Application_1487439781,A_Accepted,User_73,2016-02-16 12:12:21.981
Application_1487439781,O_Create Offer,User_73,2016-02-16 12:14:13.277
Application_1487439781,O_Created,User_73,2016-02-16 12:14:14.614
Application_1487439781,O_Sent (mail and online),User_73,2016-02-16 12:14:40.110
Application_1487439781,W_Call after offers,User_73,2016-02-16 12:14:40.167
Application_1487439781,W_Call after offers,User_73,2016-02-16 12:14:40.169
Application_1487439781,A_Complete,User_73,2016-02-16 12:14:40.172
Application_1487439781,W_Call after offers,User_73,2016-02-16 12:20:15.286
Application_787086837,O_Accepted,User_115,2016-02-16 12:27:43.991
Application_787086837,A_Pending,User_115,2016-02-16 12:27:44.966
Application_787086837,W_Validate application,User_115,2016-02-16 12:27:45.178
Application_787086837,End,End,2016-02-16 12:27:46.178
Application_2090379484,A_Create Application,User_1,2016-02-16 16:11:58.894
Application_2090379484,A_Submitted,User_1,2016-02-16 16:11:58.965
Application_2090379484,W_Handle leads,User_1,2016-02-16 16:12:00.236
Application_2090379484,W_Handle leads,User_17,2016-02-16 16:38:46.714
Application_2090379484,W_Complete application,User_17,2016-02-16 16:39:30.277
Application_2090379484,W_Complete application,User_17,2016-02-16 16:39:30.314
Application_2090379484,A_Concept,User_17,2016-02-16 16:39:30.341
Application_479135373,O_Accepted,User_115,2016-02-16 16:39:33.118
Application_479135373,A_Pending,User_115,2016-02-16 16:39:33.199
Application_479135373,W_Validate application,User_115,2016-02-16 16:39:33.238
Application_479135373,End,End,2016-02-16 16:39:34.238
Application_2090379484,W_Complete application,User_17,2016-02-16 16:39:35.680
Application_326714383,O_Accepted,User_115,2016-02-16 16:44:34.789
Application_326714383,A_Pending,User_115,2016-02-16 16:44:34.792
Application_326714383,W_Validate application,User_115,2016-02-16 16:44:34.795
Application_326714383,End,End,2016-02-16 16:44:35.795
Application_547763286,W_Complete application,User_19,2016-02-16 19:02:39.232
Application_547763286,W_Complete application,User_19,2016-02-16 19:04:57.694
Application_547763286,O_Create Offer,User_19,2016-02-16 19:16:10.287
Application_547763286,O_Created,User_19,2016-02-16 19:16:11.422
Application_547763286,O_Sent (mail and online),User_19,2016-02-16 19:17:03.629
Application_547763286,W_Complete application,User_19,2016-02-16 19:17:03.648
Application_547763286,W_Call after offers,User_19,2016-02-16 19:17:03.665
Application_547763286,W_Call after offers,User_19,2016-02-16 19:17:03.669
Application_547763286,A_Complete,User_19,2016-02-16 19:17:03.672
Application_547763286,W_Call after offers,User_19,2016-02-16 19:18:54.723
Application_109767425,A_Create Application,User_14,2016-02-17 08:40:58.427
Application_109767425,A_Concept,User_14,2016-02-17 08:40:58.447
Application_109767425,W_Complete application,User_14,2016-02-17 08:40:58.454
Application_109767425,W_Complete application,User_14,2016-02-17 08:40:58.456
Application_109767425,W_Complete application,User_14,2016-02-17 08:41:37.557
Application_54944838,W_Call after offers,User_47,2016-02-17 09:38:04.805
Application_54944838,W_Call after offers,User_47,2016-02-17 09:39:01.402
Application_450352828,W_Call after offers,User_113,2016-02-17 09:58:44.420
Application_450352828,W_Validate application,User_113,2016-02-17 09:58:44.431
Application_450352828,W_Validate application,User_113,2016-02-17 09:58:44.433
Application_450352828,A_Validating,User_113,2016-02-17 09:58:45.310
Application_450352828,O_Returned,User_113,2016-02-17 09:59:22.054
Application_450352828,W_Validate application,User_113,2016-02-17 10:02:04.849
Application_1964832820,W_Call after offers,User_3,2016-02-17 10:02:40.585
Application_1964832820,W_Call after offers,User_3,2016-02-17 10:02:59.840
Application_307233076,A_Create Application,User_19,2016-02-17 10:13:17.826
Application_307233076,W_Complete application,User_19,2016-02-17 10:13:17.837
Application_307233076,W_Complete application,User_19,2016-02-17 10:13:17.840
Application_307233076,A_Concept,User_19,2016-02-17 10:13:17.846
Application_307233076,A_Accepted,User_19,2016-02-17 10:21:36.598
Application_307233076,O_Create Offer,User_19,2016-02-17 10:23:31.868
Application_307233076,O_Created,User_19,2016-02-17 10:23:33.188
Application_307233076,O_Sent (mail and online),User_19,2016-02-17 10:26:13.428
Application_307233076,W_Call after offers,User_19,2016-02-17 10:26:13.451
Application_307233076,W_Call after offers,User_19,2016-02-17 10:26:13.453
Application_307233076,A_Complete,User_19,2016-02-17 10:26:13.455
Application_1960710654,W_Call after offers,User_118,2016-02-17 10:26:42.999
Application_1960710654,W_Validate application,User_118,2016-02-17 10:26:43.005
