Case ID,Activity,Complete Timestamp,Variant,Variant index,lifecycle:transition
78,Appraise property,2017-12-01 05:32:24.263,Variant 6,6,complete
78,Check credit history,2017-12-01 05:51:51.858,Variant 6,6,complete
78,Assess loan risk,2017-12-01 05:51:57.868,Variant 6,6,complete
78,Assess eligibility,2017-12-01 06:41:38.205,Variant 6,6,complete
78,Check if home insurance quote is requested,2017-12-01 09:04:20.759,Variant 6,6,complete
78,Send acceptance pack,2017-12-01 09:32:19.168,Variant 6,6,complete
78,Verify repayment agreement,2017-12-01 10:07:41.361,Variant 6,6,complete
78,Cancel application,2017-12-01 10:25:01.049,Variant 6,6,complete
78,end_event_Loan  application canceled,2017-12-01 10:32:29.657,Variant 6,6,complete
78,End,2017-12-01 10:32:29.657,Variant 6,6,End
79,Start,2017-12-01 11:50:30.328,Variant 34,34,Start
79,Start,2017-12-01 11:50:30.328,Variant 34,34,Start
79,start_event_Loan  application received,2017-12-01 11:50:30.328,Variant 34,34,complete
79,Check  application  form completeness,2017-12-01 12:24:48.063,Variant 34,34,complete
79,Return application back to applicant,2017-12-01 13:08:47.575,Variant 34,34,complete
79,Receive updated application,2017-12-01 13:30:59.751,Variant 34,34,complete
79,Check  application  form completeness,2017-12-01 14:38:31.028,Variant 34,34,complete
80,Start,2017-12-01 14:47:17.084,Variant 1,1,Start
80,start_event_Loan  application received,2017-12-01 14:47:17.084,Variant 1,1,complete
80,Start,2017-12-01 14:47:17.084,Variant 1,1,Start
80,Check  application  form completeness,2017-12-01 14:51:45.671,Variant 1,1,complete
79,Return application back to applicant,2017-12-01 15:06:16.244,Variant 34,34,complete
79,Receive updated application,2017-12-01 15:16:50.003,Variant 34,34,complete
79,Check  application  form completeness,2017-12-01 16:09:45.964,Variant 34,34,complete
80,Appraise property,2017-12-01 17:11:03.771,Variant 1,1,complete
79,Appraise property,2017-12-01 18:32:43.524,Variant 34,34,complete
79,Check credit history,2017-12-01 19:31:22.875,Variant 34,34,complete
79,Assess loan risk,2017-12-01 19:32:36.977,Variant 34,34,complete
80,Check credit history,2017-12-01 19:34:19.491,Variant 1,1,complete
80,Assess loan risk,2017-12-01 20:02:31.294,Variant 1,1,complete
80,Assess eligibility,2017-12-01 20:16:15.328,Variant 1,1,complete
79,Assess eligibility,2017-12-01 20:17:22.080,Variant 34,34,complete
79,Check if home insurance quote is requested,2017-12-01 20:54:06.787,Variant 34,34,complete
80,Reject application,2017-12-01 22:26:59.342,Variant 1,1,complete
80,End,2017-12-01 22:59:15.093,Variant 1,1,End
80,end_event_Loan application rejected,2017-12-01 22:59:15.093,Variant 1,1,complete
79,Send acceptance pack,2017-12-01 23:00:13.137,Variant 34,34,complete
79,Verify repayment agreement,2017-12-02 00:31:46.345,Variant 34,34,complete
79,Approve application,2017-12-02 01:01:58.445,Variant 34,34,complete
79,end_event_Loan  application approved,2017-12-02 01:07:48.614,Variant 34,34,complete
79,End,2017-12-02 01:07:48.614,Variant 34,34,End
81,Start,2017-12-03 09:26:06.593,Variant 9,9,Start
81,Start,2017-12-03 09:26:06.593,Variant 9,9,Start
81,start_event_Loan  application received,2017-12-03 09:26:06.593,Variant 9,9,complete
81,Check  application  form completeness,2017-12-03 10:09:13.047,Variant 9,9,complete
81,Return application back to applicant,2017-12-03 12:34:52.274,Variant 9,9,complete
81,Receive updated application,2017-12-03 12:57:24.609,Variant 9,9,complete
81,Check  application  form completeness,2017-12-03 13:56:26.612,Variant 9,9,complete
81,Return application back to applicant,2017-12-03 15:01:36.219,Variant 9,9,complete
81,Receive updated application,2017-12-03 15:31:43.402,Variant 9,9,complete
81,Check  application  form completeness,2017-12-03 15:55:22.888,Variant 9,9,complete
81,Appraise property,2017-12-03 19:47:34.862,Variant 9,9,complete
81,Check credit history,2017-12-03 20:21:40.310,Variant 9,9,complete
81,Assess loan risk,2017-12-03 20:24:53.950,Variant 9,9,complete
81,Assess eligibility,2017-12-03 20:53:44.346,Variant 9,9,complete
81,Reject application,2017-12-03 20:58:38.051,Variant 9,9,complete
81,end_event_Loan application rejected,2017-12-03 21:12:35.626,Variant 9,9,complete
81,End,2017-12-03 21:12:35.626,Variant 9,9,End
82,start_event_Loan  application received,2017-12-04 12:46:25.178,Variant 13,13,complete
82,Start,2017-12-04 12:46:25.178,Variant 13,13,Start
82,Start,2017-12-04 12:46:25.178,Variant 13,13,Start
82,Check  application  form completeness,2017-12-04 12:59:39.537,Variant 13,13,complete
82,Return application back to applicant,2017-12-04 13:34:20.579,Variant 13,13,complete
82,Receive updated application,2017-12-04 14:00:44.332,Variant 13,13,complete
83,Start,2017-12-04 16:53:00.828,Variant 60,60,Start
83,start_event_Loan  application received,2017-12-04 16:53:00.828,Variant 60,60,complete
83,Start,2017-12-04 16:53:00.828,Variant 60,60,Start
83,Check  application  form completeness,2017-12-04 16:53:23.775,Variant 60,60,complete
82,Check  application  form completeness,2017-12-04 17:06:05.053,Variant 13,13,complete
83,Return application back to applicant,2017-12-04 17:22:37.437,Variant 60,60,complete
82,Return application back to applicant,2017-12-04 17:33:52.505,Variant 13,13,complete
83,Receive updated application,2017-12-04 17:57:02.628,Variant 60,60,complete
83,Check  application  form completeness,2017-12-04 17:59:24.006,Variant 60,60,complete
82,Receive updated application,2017-12-04 18:27:51.271,Variant 13,13,complete
83,Return application back to applicant,2017-12-04 18:42:33.873,Variant 60,60,complete
82,Check  application  form completeness,2017-12-04 18:56:07.604,Variant 13,13,complete
83,Receive updated application,2017-12-04 18:57:30.103,Variant 60,60,complete
83,Check  application  form completeness,2017-12-04 19:03:08.312,Variant 60,60,complete
83,Return application back to applicant,2017-12-04 19:03:13.757,Variant 60,60,complete
82,Appraise property,2017-12-04 19:33:42.571,Variant 13,13,complete
83,Receive updated application,2017-12-04 19:51:18.645,Variant 60,60,complete
83,Check  application  form completeness,2017-12-04 19:54:50.988,Variant 60,60,complete
82,Check credit history,2017-12-04 20:34:03.541,Variant 13,13,complete
83,Return application back to applicant,2017-12-04 20:44:00.612,Variant 60,60,complete
82,Assess loan risk,2017-12-04 21:41:44.189,Variant 13,13,complete
82,Assess eligibility,2017-12-04 22:38:02.947,Variant 13,13,complete
83,Receive updated application,2017-12-04 23:56:30.320,Variant 60,60,complete
83,Check  application  form completeness,2017-12-05 00:30:03.931,Variant 60,60,complete
83,Check credit history,2017-12-05 00:33:14.771,Variant 60,60,complete
82,Check if home insurance quote is requested,2017-12-05 01:13:28.145,Variant 13,13,complete
82,Send home insurance quote,2017-12-05 01:15:55.482,Variant 13,13,complete
83,Appraise property,2017-12-05 02:39:51.105,Variant 60,60,complete
82,Verify repayment agreement,2017-12-05 02:49:46.916,Variant 13,13,complete
83,Assess loan risk,2017-12-05 03:13:17.745,Variant 60,60,complete
83,Assess eligibility,2017-12-05 03:26:50.535,Variant 60,60,complete
82,Approve application,2017-12-05 03:29:56.631,Variant 13,13,complete
82,End,2017-12-05 03:50:47.956,Variant 13,13,End
82,end_event_Loan  application approved,2017-12-05 03:50:47.956,Variant 13,13,complete
83,Check if home insurance quote is requested,2017-12-05 04:04:51.712,Variant 60,60,complete
83,Send acceptance pack,2017-12-05 05:06:36.168,Variant 60,60,complete
83,Verify repayment agreement,2017-12-05 05:40:11.583,Variant 60,60,complete
83,Approve application,2017-12-05 07:09:14.242,Variant 60,60,complete
83,end_event_Loan  application approved,2017-12-05 07:39:39.063,Variant 60,60,complete
83,End,2017-12-05 07:39:39.063,Variant 60,60,End
84,Start,2017-12-05 09:16:38.099,Variant 7,7,Start
84,Start,2017-12-05 09:16:38.099,Variant 7,7,Start
84,start_event_Loan  application received,2017-12-05 09:16:38.099,Variant 7,7,complete
84,Check  application  form completeness,2017-12-05 10:45:13.838,Variant 7,7,complete
84,Appraise property,2017-12-05 12:57:14.820,Variant 7,7,complete
84,Check credit history,2017-12-05 13:37:53.121,Variant 7,7,complete
84,Assess loan risk,2017-12-05 13:50:29.634,Variant 7,7,complete
85,Start,2017-12-05 15:17:44.876,Variant 8,8,Start
85,start_event_Loan  application received,2017-12-05 15:17:44.876,Variant 8,8,complete
85,Start,2017-12-05 15:17:44.876,Variant 8,8,Start
85,Check  application  form completeness,2017-12-05 15:24:20.943,Variant 8,8,complete
84,Assess eligibility,2017-12-05 16:22:59.691,Variant 7,7,complete
85,Appraise property,2017-12-05 16:31:51.514,Variant 8,8,complete
85,Check credit history,2017-12-05 16:58:22.376,Variant 8,8,complete
84,Check if home insurance quote is requested,2017-12-05 17:01:58.735,Variant 7,7,complete
84,Send home insurance quote,2017-12-05 17:30:58.161,Variant 7,7,complete
85,Assess loan risk,2017-12-05 18:12:05.368,Variant 8,8,complete
84,Verify repayment agreement,2017-12-05 18:25:41.731,Variant 7,7,complete
84,Approve application,2017-12-05 19:17:03.684,Variant 7,7,complete
84,end_event_Loan  application approved,2017-12-05 19:17:10.924,Variant 7,7,complete
84,End,2017-12-05 19:17:10.924,Variant 7,7,End
85,Assess eligibility,2017-12-05 19:58:13.236,Variant 8,8,complete
85,Check if home insurance quote is requested,2017-12-05 20:23:10.314,Variant 8,8,complete
85,Send home insurance quote,2017-12-05 22:09:54.341,Variant 8,8,complete
85,Verify repayment agreement,2017-12-06 00:07:14.162,Variant 8,8,complete
85,Cancel application,2017-12-06 00:19:32.649,Variant 8,8,complete
86,Start,2017-12-06 02:00:01.129,Variant 5,5,Start
86,Start,2017-12-06 02:00:01.129,Variant 5,5,Start
86,start_event_Loan  application received,2017-12-06 02:00:01.129,Variant 5,5,complete
85,end_event_Loan  application canceled,2017-12-06 02:10:18.080,Variant 8,8,complete
85,End,2017-12-06 02:10:18.080,Variant 8,8,End
86,Check  application  form completeness,2017-12-06 03:36:45.659,Variant 5,5,complete
86,Return application back to applicant,2017-12-06 04:14:07.311,Variant 5,5,complete
86,Receive updated application,2017-12-06 04:36:25.154,Variant 5,5,complete
86,Check  application  form completeness,2017-12-06 05:39:56.636,Variant 5,5,complete
86,Check credit history,2017-12-06 05:52:06.733,Variant 5,5,complete
86,Appraise property,2017-12-06 06:18:13.790,Variant 5,5,complete
86,Assess loan risk,2017-12-06 06:37:07.991,Variant 5,5,complete
86,Assess eligibility,2017-12-06 07:08:12.062,Variant 5,5,complete
86,Reject application,2017-12-06 08:20:58.426,Variant 5,5,complete
86,end_event_Loan application rejected,2017-12-06 10:32:27.325,Variant 5,5,complete
86,End,2017-12-06 10:32:27.325,Variant 5,5,End
87,Start,2017-12-11 19:13:27.898,Variant 17,17,Start
87,Start,2017-12-11 19:13:27.898,Variant 17,17,Start
87,start_event_Loan  application received,2017-12-11 19:13:27.898,Variant 17,17,complete
87,Check  application  form completeness,2017-12-11 20:00:45.942,Variant 17,17,complete
87,Check credit history,2017-12-11 22:25:39.100,Variant 17,17,complete
87,Assess loan risk,2017-12-11 22:25:52.294,Variant 17,17,complete
87,Appraise property,2017-12-11 23:06:23.865,Variant 17,17,complete
87,Assess eligibility,2017-12-11 23:31:54.054,Variant 17,17,complete
87,Check if home insurance quote is requested,2017-12-12 00:59:23.307,Variant 17,17,complete
87,Send acceptance pack,2017-12-12 01:14:11.714,Variant 17,17,complete
87,Verify repayment agreement,2017-12-12 01:54:02.431,Variant 17,17,complete
87,Approve application,2017-12-12 02:05:12.407,Variant 17,17,complete
87,end_event_Loan  application approved,2017-12-12 02:11:33.965,Variant 17,17,complete
87,End,2017-12-12 02:11:33.965,Variant 17,17,End
88,Start,2017-12-12 04:20:15.858,Variant 2,2,Start
88,Start,2017-12-12 04:20:15.858,Variant 2,2,Start
88,start_event_Loan  application received,2017-12-12 04:20:15.858,Variant 2,2,complete
88,Check  application  form completeness,2017-12-12 05:06:26.733,Variant 2,2,complete
88,Check credit history,2017-12-12 05:29:34.172,Variant 2,2,complete
88,Assess loan risk,2017-12-12 07:38:42.528,Variant 2,2,complete
88,Appraise property,2017-12-12 07:40:57.148,Variant 2,2,complete
88,Assess eligibility,2017-12-12 07:52:55.785,Variant 2,2,complete
88,Reject application,2017-12-12 09:04:15.557,Variant 2,2,complete
88,end_event_Loan application rejected,2017-12-12 09:46:33.207,Variant 2,2,complete
88,End,2017-12-12 09:46:33.207,Variant 2,2,End
89,Start,2017-12-12 10:23:52.131,Variant 8,8,Start
89,Start,2017-12-12 10:23:52.131,Variant 8,8,Start
89,start_event_Loan  application received,2017-12-12 10:23:52.131,Variant 8,8,complete
89,Check  application  form completeness,2017-12-12 10:24:30.540,Variant 8,8,complete
89,Appraise property,2017-12-12 11:29:20.357,Variant 8,8,complete
89,Check credit history,2017-12-12 12:54:31.421,Variant 8,8,complete
89,Assess loan risk,2017-12-12 13:30:35.367,Variant 8,8,complete
89,Assess eligibility,2017-12-12 14:44:48.742,Variant 8,8,complete
89,Check if home insurance quote is requested,2017-12-12 14:54:40.163,Variant 8,8,complete
89,Send home insurance quote,2017-12-12 17:05:57.979,Variant 8,8,complete
89,Verify repayment agreement,2017-12-12 17:36:11.112,Variant 8,8,complete
89,Cancel application,2017-12-12 18:15:26.186,Variant 8,8,complete
89,end_event_Loan  application canceled,2017-12-12 18:16:26.258,Variant 8,8,complete
89,End,2017-12-12 18:16:26.258,Variant 8,8,End
90,Start,2017-12-14 12:46:59.439,Variant 15,15,Start
90,start_event_Loan  application received,2017-12-14 12:46:59.439,Variant 15,15,complete
90,Start,2017-12-14 12:46:59.439,Variant 15,15,Start
90,Check  application  form completeness,2017-12-14 13:00:44.391,Variant 15,15,complete
91,Start,2017-12-14 13:02:37.248,Variant 9,9,Start
91,start_event_Loan  application received,2017-12-14 13:02:37.248,Variant 9,9,complete
91,Start,2017-12-14 13:02:37.248,Variant 9,9,Start
91,Check  application  form completeness,2017-12-14 13:04:00.741,Variant 9,9,complete
90,Return application back to applicant,2017-12-14 13:44:24.958,Variant 15,15,complete
91,Return application back to applicant,2017-12-14 15:18:52.334,Variant 9,9,complete
91,Receive updated application,2017-12-14 15:22:50.390,Variant 9,9,complete
90,Receive updated application,2017-12-14 16:23:01.198,Variant 15,15,complete
91,Check  application  form completeness,2017-12-14 16:52:32.218,Variant 9,9,complete
91,Return application back to applicant,2017-12-14 17:05:24.446,Variant 9,9,complete
90,Check  application  form completeness,2017-12-14 17:42:43.780,Variant 15,15,complete
91,Receive updated application,2017-12-14 17:52:07.896,Variant 9,9,complete
90,Check credit history,2017-12-14 17:57:56.980,Variant 15,15,complete
90,Assess loan risk,2017-12-14 19:24:30.174,Variant 15,15,complete
90,Appraise property,2017-12-14 20:11:00.427,Variant 15,15,complete
90,Assess eligibility,2017-12-14 20:41:32.300,Variant 15,15,complete
90,Reject application,2017-12-14 22:32:38.851,Variant 15,15,complete
90,End,2017-12-14 22:43:32.108,Variant 15,15,End
90,end_event_Loan application rejected,2017-12-14 22:43:32.108,Variant 15,15,complete
91,Check  application  form completeness,2017-12-14 22:51:08.892,Variant 9,9,complete
91,Appraise property,2017-12-14 23:06:45.422,Variant 9,9,complete
91,Check credit history,2017-12-14 23:14:33.543,Variant 9,9,complete
91,Assess loan risk,2017-12-14 23:25:32.778,Variant 9,9,complete
91,Assess eligibility,2017-12-15 00:32:39.475,Variant 9,9,complete
91,Reject application,2017-12-15 00:39:41.764,Variant 9,9,complete
91,End,2017-12-15 02:11:39.681,Variant 9,9,End
91,end_event_Loan application rejected,2017-12-15 02:11:39.681,Variant 9,9,complete
92,Start,2017-12-16 13:32:59.605,Variant 2,2,Start
92,start_event_Loan  application received,2017-12-16 13:32:59.605,Variant 2,2,complete
92,Start,2017-12-16 13:32:59.605,Variant 2,2,Start
92,Check  application  form completeness,2017-12-16 14:18:31.440,Variant 2,2,complete
92,Check credit history,2017-12-16 14:29:01.396,Variant 2,2,complete
92,Assess loan risk,2017-12-16 15:04:12.328,Variant 2,2,complete
92,Appraise property,2017-12-16 16:12:13.102,Variant 2,2,complete
